customer_id,bureau_score,total_debt,num_credit_accounts,num_delinquencies_12m,bankruptcy_flag,inquiry_count_6m,oldest_account_years,utilization_pct,report_date
CUST-003015,721,421683.33,3,0,N,5,14,32.8,2025-08-31
CUST-003096,639,185425.4,1,0,N,0,5,92.7,2025-08-31
CUST-001587,682,88863.97,12,0,N,3,7,92.3,2025-08-31
CUST-004043,551,87709.33,8,0,N,8,13,27.5,2025-08-31
CUST-002286,658,85739.49,9,2,N,1,12,7.5,2025-08-31
CUST-002038,597,184014.69,9,4,N,6,25,88.4,2025-08-31
CUST-002572,687,447854.38,11,0,N,5,16,39.0,2025-08-31
CUST-000757,811,383136.67,7,2,N,8,1,43.8,2025-08-31
CUST-000002,731,439769.81,4,3,N,7,24,18.8,2025-08-31
CUST-002130,746,11022.53,8,2,N,2,23,21.0,2025-08-31
CUST-000965,568,98100.59,5,4,N,7,13,84.9,2025-08-31
CUST-002479,792,179871.12,6,3,N,2,1,83.1,2025-08-31
CUST-002651,699,169272.93,11,3,N,7,22,85.9,2025-08-31
CUST-003989,706,288467.41,13,0,N,0,22,10.9,2025-08-31
CUST-003056,702,129281.47,2,0,N,5,11,89.6,2025-08-31
CUST-001612,702,169196.45,12,0,N,7,17,18.8,2025-08-31
CUST-000515,636,261254.21,7,0,N,0,1,94.9,2025-08-31
CUST-002082,746,64595.32,13,4,N,1,13,66.0,2025-08-31
CUST-000134,537,341120.82,7,2,N,2,17,86.9,2025-08-31
CUST-001641,709,31437.0,11,0,N,3,25,28.1,2025-08-31
CUST-001343,616,373572.16,5,0,N,6,3,83.0,2025-08-31
CUST-002213,725,353815.81,8,1,N,3,24,61.4,2025-08-31
CUST-001551,604,252251.78,1,0,N,5,9,31.5,2025-08-31
CUST-002879,532,132261.12,12,0,N,6,13,60.6,2025-08-31
CUST-004050,639,22802.88,3,0,N,1,12,85.0,2025-08-31
CUST-000061,859,494712.48,2,4,N,0,2,84.0,2025-08-31
CUST-002598,685,156950.25,3,0,N,2,25,33.7,2025-08-31
CUST-003376,630,275850.38,10,2,N,1,6,37.0,2025-08-31
CUST-000780,739,74145.32,11,2,N,0,10,67.5,2025-08-31
CUST-002959,571,229906.19,12,2,N,6,2,38.6,2025-08-31
CUST-000939,562,62378.17,13,5,N,3,12,20.9,2025-08-31
CUST-001090,722,67642.22,9,4,N,8,20,5.1,2025-08-31
CUST-002244,696,209798.38,11,0,N,5,14,91.1,2025-08-31
CUST-000113,792,228750.37,8,0,N,3,21,64.9,2025-08-31
CUST-002542,539,105188.03,5,0,N,7,17,15.5,2025-08-31
CUST-000028,758,139536.93,3,3,N,2,22,84.6,2025-08-31
CUST-003530,692,54223.24,13,0,N,1,18,56.1,2025-08-31
CUST-001758,754,394090.36,7,4,N,3,19,19.6,2025-08-31
CUST-001976,712,281472.13,15,0,N,6,15,75.4,2025-08-31
CUST-002275,626,466376.35,12,0,N,4,7,24.7,2025-08-31
CUST-000371,686,66885.89,15,3,Y,0,2,13.3,2025-08-31
CUST-001304,734,305804.61,7,2,N,3,8,46.3,2025-08-31
CUST-000165,732,168760.09,3,2,N,3,18,57.7,2025-08-31
CUST-001108,580,385754.71,6,3,N,4,21,15.0,2025-08-31
CUST-000767,781,136079.65,13,2,N,3,25,53.1,2025-08-31
CUST-003459,825,54822.72,1,3,N,6,14,20.1,2025-08-31
CUST-000665,703,286974.86,6,0,N,4,23,15.1,2025-08-31
CUST-004129,702,32600.23,4,0,N,5,8,13.2,2025-08-31
CUST-000348,700,200873.51,13,0,N,7,7,55.4,2025-08-31
CUST-001229,784,185637.54,10,0,N,7,11,25.1,2025-08-31
CUST-000385,568,319090.26,5,0,N,4,11,58.1,2025-08-31
CUST-002040,588,157663.31,14,5,N,4,23,35.7,2025-08-31
CUST-003194,635,56338.41,14,0,N,6,5,56.6,2025-08-31
CUST-002521,588,43542.49,2,0,N,2,7,16.1,2025-08-31
CUST-002257,534,39297.67,9,0,N,3,20,66.0,2025-08-31
CUST-001592,773,445543.9,5,0,N,0,7,87.9,2025-08-31
CUST-001628,618,204031.34,7,2,N,3,6,61.8,2025-08-31
CUST-004137,794,10832.09,9,1,N,5,4,69.0,2025-08-31
CUST-000875,510,495906.22,15,0,N,2,1,14.5,2025-08-31
CUST-000981,674,277269.58,3,0,N,1,23,66.4,2025-08-31
CUST-002350,774,178231.97,8,0,N,0,24,89.5,2025-08-31
CUST-001968,677,457183.03,13,1,N,1,25,21.9,2025-08-31
CUST-001947,777,94946.54,15,0,N,6,11,22.6,2025-08-31
CUST-003200,707,38607.93,9,0,N,6,3,8.3,2025-08-31
CUST-003521,851,264363.55,6,2,N,5,25,89.2,2025-08-31
CUST-003036,601,344214.13,13,1,N,4,17,17.8,2025-08-31
CUST-003447,705,230536.08,15,0,N,4,21,61.0,2025-08-31
CUST-003522,680,437320.42,2,1,N,7,9,66.1,2025-08-31
CUST-001769,685,292564.21,1,3,N,1,3,74.5,2025-08-31
CUST-000026,739,432689.01,7,0,N,6,4,30.1,2025-08-31
CUST-002180,716,261103.57,11,2,N,1,6,51.9,2025-08-31
CUST-002570,683,107359.1,11,0,N,3,15,90.7,2025-08-31
CUST-001346,596,87982.96,11,0,N,3,12,51.2,2025-08-31
CUST-002744,661,157911.61,11,0,N,6,23,77.4,2025-08-31
CUST-003632,748,328148.35,12,0,N,3,4,25.1,2025-08-31
CUST-003373,700,487441.34,1,0,N,3,24,79.3,2025-08-31
CUST-003255,834,429020.67,15,0,N,3,6,53.4,2025-08-31
CUST-002826,807,442115.94,9,0,N,8,19,18.1,2025-08-31
CUST-000353,716,33755.65,2,0,N,8,9,12.2,2025-08-31
CUST-000616,695,360396.75,5,1,N,6,11,94.9,2025-08-31
CUST-004025,591,197465.28,15,0,N,0,22,78.5,2025-08-31
CUST-001201,763,381402.99,4,0,N,5,17,54.3,2025-08-31
CUST-002200,747,336152.1,11,0,N,0,1,41.7,2025-08-31
CUST-003549,653,371067.53,3,0,N,8,25,36.3,2025-08-31
CUST-000294,680,402598.9,5,0,N,1,4,14.2,2025-08-31
CUST-000639,663,20787.72,10,0,Y,6,21,16.2,2025-08-31
CUST-001607,663,221178.57,13,0,N,1,25,88.6,2025-08-31
CUST-003221,655,135898.68,6,1,N,4,20,85.7,2025-08-31
CUST-001816,745,378501.72,6,0,N,1,13,79.3,2025-08-31
CUST-002658,761,385187.46,3,0,N,4,18,62.9,2025-08-31
CUST-000928,762,169782.47,9,0,N,6,7,90.4,2025-08-31
CUST-002677,661,196341.23,3,0,N,2,7,77.4,2025-08-31
CUST-000493,624,304825.68,7,0,N,1,12,82.9,2025-08-31
CUST-003508,730,68069.07,5,0,N,2,24,36.5,2025-08-31
CUST-002291,744,304049.48,12,0,N,6,17,44.9,2025-08-31
CUST-000052,551,372293.19,8,0,Y,2,3,14.0,2025-08-31
CUST-000568,729,142088.04,1,2,N,0,18,23.9,2025-08-31
CUST-004020,718,166492.05,13,0,N,1,25,37.3,2025-08-31
CUST-001374,710,424137.23,2,4,N,0,18,89.7,2025-08-31
CUST-000059,759,23794.88,6,0,N,2,20,84.2,2025-08-31
CUST-002666,738,406474.99,13,0,N,0,1,71.0,2025-08-31
CUST-001439,711,133189.9,3,4,N,6,1,9.8,2025-08-31
CUST-001754,593,40239.06,15,0,N,1,11,27.2,2025-08-31
CUST-002004,641,371973.51,11,4,N,3,9,13.4,2025-08-31
CUST-002725,783,74686.41,9,0,N,2,20,13.9,2025-08-31
CUST-001429,695,327541.28,11,0,N,7,25,41.5,2025-08-31
CUST-001991,624,96253.17,14,2,N,3,5,31.5,2025-08-31
CUST-004006,807,152143.69,13,0,N,3,8,55.8,2025-08-31
CUST-002279,677,281546.46,8,0,N,7,24,80.4,2025-08-31
CUST-001223,620,47183.45,13,0,N,6,23,69.0,2025-08-31
CUST-003405,670,52767.35,6,5,N,1,23,88.2,2025-08-31
CUST-003772,698,427874.31,10,0,N,7,6,55.8,2025-08-31
CUST-000262,704,318775.26,4,1,N,5,23,12.1,2025-08-31
CUST-000110,724,284824.7,10,2,N,6,13,93.9,2025-08-31
CUST-002762,656,364817.48,5,1,N,5,1,83.7,2025-08-31
CUST-000011,690,155959.79,5,0,N,1,13,54.7,2025-08-31
CUST-002676,647,498600.43,3,3,N,6,11,80.6,2025-08-31
CUST-003323,582,140280.0,15,1,N,8,18,12.1,2025-08-31
CUST-002017,564,71942.91,7,0,Y,1,21,45.2,2025-08-31
CUST-002894,696,240850.25,5,1,N,6,24,10.5,2025-08-31
CUST-002209,613,142287.24,10,0,N,3,1,83.6,2025-08-31
CUST-003973,718,402483.37,13,0,N,5,18,83.3,2025-08-31
CUST-000934,774,336466.96,2,0,N,2,21,82.8,2025-08-31
CUST-001298,710,350558.05,11,0,N,4,23,6.7,2025-08-31
CUST-003675,593,462796.5,13,0,N,2,16,67.4,2025-08-31
CUST-002492,790,197042.57,9,0,N,8,20,13.8,2025-08-31
CUST-002126,576,189546.37,9,0,N,2,12,7.9,2025-08-31
CUST-001837,654,237434.22,8,0,N,6,19,22.9,2025-08-31
CUST-003144,694,170355.0,1,5,N,8,22,60.7,2025-08-31
CUST-001992,769,95680.81,10,1,N,6,22,37.0,2025-08-31
CUST-003571,590,356630.77,8,0,N,2,24,68.8,2025-08-31
CUST-003514,609,23541.78,3,0,N,7,8,44.1,2025-08-31
CUST-002120,752,262287.22,10,3,N,0,13,50.1,2025-08-31
CUST-002559,700,377743.4,11,4,N,1,1,42.6,2025-08-31
CUST-004217,677,286149.21,11,1,N,3,7,65.8,2025-08-31
CUST-003083,876,466469.2,6,2,N,8,5,36.4,2025-08-31
CUST-002984,753,50684.25,2,0,N,3,14,62.4,2025-08-31
CUST-000440,569,444853.6,8,1,N,6,15,91.0,2025-08-31
CUST-002589,739,336592.67,7,0,N,3,16,42.5,2025-08-31
CUST-002239,687,139353.87,8,0,Y,4,9,53.7,2025-08-31
CUST-002803,837,364232.93,14,2,N,7,15,20.8,2025-08-31
CUST-001011,583,328821.88,3,0,N,7,17,6.9,2025-08-31
CUST-003828,675,147548.78,13,0,N,8,2,91.9,2025-08-31
CUST-002963,708,158012.38,15,0,N,2,7,92.0,2025-08-31
CUST-003163,709,18685.83,13,2,N,0,8,75.6,2025-08-31
CUST-003556,789,472597.43,9,0,N,7,8,39.5,2025-08-31
CUST-002203,642,247176.12,3,0,N,7,15,26.6,2025-08-31
CUST-001306,719,63357.0,8,4,N,0,7,48.8,2025-08-31
CUST-000596,697,95701.14,5,3,N,4,10,68.1,2025-08-31
CUST-003777,573,348630.96,10,0,N,2,13,54.7,2025-08-31
CUST-000001,715,116444.03,8,3,N,1,23,23.2,2025-08-31
CUST-003057,594,59920.64,3,0,N,3,21,48.4,2025-08-31
CUST-001524,704,260058.1,11,0,N,0,20,18.4,2025-08-31
CUST-000121,727,53577.61,10,0,N,0,13,60.4,2025-08-31
CUST-003837,673,309089.4,9,1,N,0,1,78.7,2025-08-31
CUST-001817,745,76251.65,2,0,N,8,17,90.6,2025-08-31
CUST-002441,736,321762.03,6,0,N,2,25,29.5,2025-08-31
CUST-001307,795,397046.96,1,0,N,7,10,71.0,2025-08-31
CUST-001914,761,319784.68,7,2,N,4,19,75.2,2025-08-31
CUST-000195,735,122687.93,10,3,N,0,22,75.8,2025-08-31
CUST-002928,628,409387.2,7,0,N,7,14,20.8,2025-08-31
CUST-002127,678,481444.24,6,0,N,8,24,35.0,2025-08-31
CUST-003000,792,370283.82,1,1,N,8,21,21.4,2025-08-31
CUST-000971,810,143065.2,11,0,N,8,16,50.5,2025-08-31
CUST-001428,779,382621.92,6,0,N,5,25,69.4,2025-08-31
CUST-003259,690,130543.83,8,0,N,7,19,29.2,2025-08-31
CUST-001785,697,384038.79,2,0,N,2,11,16.2,2025-08-31
CUST-002851,555,40976.14,4,3,N,6,25,49.1,2025-08-31
CUST-001225,743,431432.74,6,2,N,8,1,50.6,2025-08-31
CUST-003696,793,37112.31,14,0,N,3,14,56.8,2025-08-31
CUST-001328,690,263331.57,13,0,N,6,1,66.2,2025-08-31
CUST-001020,755,335464.48,6,2,N,2,1,30.9,2025-08-31
CUST-003800,776,88692.05,3,0,N,7,20,88.4,2025-08-31
CUST-001456,521,160608.79,11,1,N,3,20,84.9,2025-08-31
CUST-000899,682,146076.01,10,0,N,2,13,28.3,2025-08-31
CUST-001075,702,221116.62,1,0,N,8,22,63.3,2025-08-31
CUST-003336,806,392714.97,5,0,N,0,19,88.3,2025-08-31
CUST-000239,652,167794.14,6,1,Y,3,17,54.9,2025-08-31
CUST-003006,633,183226.94,5,4,N,7,24,85.0,2025-08-31
CUST-000496,538,487849.91,6,0,N,2,15,9.6,2025-08-31
CUST-000070,736,199883.04,3,1,N,2,14,70.4,2025-08-31
CUST-002815,749,463504.2,10,0,N,1,7,29.3,2025-08-31
CUST-002988,694,51172.95,15,0,N,7,16,58.7,2025-08-31
CUST-002188,607,34517.91,3,0,N,2,5,44.0,2025-08-31
CUST-002749,765,247386.9,9,0,N,2,10,43.3,2025-08-31
CUST-001451,550,146629.7,7,2,N,5,12,53.9,2025-08-31
CUST-000432,782,402917.89,1,0,N,6,20,56.1,2025-08-31
CUST-001803,632,487802.89,8,4,N,2,19,37.3,2025-08-31
CUST-003659,829,298181.33,13,0,N,8,11,22.8,2025-08-31
CUST-004081,751,498683.94,9,0,N,6,17,50.1,2025-08-31
CUST-001082,626,487220.62,4,4,N,3,25,41.7,2025-08-31
CUST-003011,694,446509.71,4,0,N,3,3,11.1,2025-08-31
CUST-002467,757,44685.21,4,1,N,3,9,87.1,2025-08-31
CUST-001263,724,461881.89,12,0,N,2,23,61.8,2025-08-31
CUST-001385,707,131278.21,3,1,N,6,18,73.6,2025-08-31
CUST-001820,693,458136.39,15,0,N,5,12,68.6,2025-08-31
CUST-000990,748,313689.53,5,0,N,6,20,77.0,2025-08-31
CUST-000735,710,392347.12,9,0,N,6,17,6.2,2025-08-31
CUST-001323,715,498023.65,12,0,N,0,3,41.8,2025-08-31
CUST-003318,572,88682.63,3,0,N,3,15,23.9,2025-08-31
CUST-001217,792,148985.41,4,1,N,5,4,81.9,2025-08-31
CUST-002268,781,24278.83,7,0,N,5,15,27.4,2025-08-31
CUST-002804,667,341687.11,15,0,N,1,7,69.6,2025-08-31
CUST-003523,819,17892.11,9,3,N,6,13,72.4,2025-08-31
CUST-001519,805,460312.87,10,4,N,3,24,58.2,2025-08-31
CUST-002530,702,333178.67,13,3,N,8,17,26.7,2025-08-31
CUST-003804,713,25392.42,12,0,N,3,11,76.8,2025-08-31
CUST-003495,717,73322.8,5,0,N,7,18,49.6,2025-08-31
CUST-000901,715,292355.21,8,5,N,3,24,36.3,2025-08-31
CUST-001691,747,109074.55,13,1,N,7,1,57.2,2025-08-31
CUST-003561,742,462809.13,1,3,N,2,20,47.1,2025-08-31
CUST-002919,750,348937.69,11,4,N,4,12,37.0,2025-08-31
CUST-000564,703,94857.93,4,0,N,0,20,27.6,2025-08-31
CUST-001561,681,410877.02,6,2,N,2,17,90.1,2025-08-31
CUST-003406,786,463485.07,15,1,Y,3,24,84.5,2025-08-31
CUST-002297,567,361630.09,5,0,N,2,25,30.8,2025-08-31
CUST-003288,588,372263.81,1,2,N,2,18,53.7,2025-08-31
CUST-001891,711,362404.97,2,0,N,7,8,42.5,2025-08-31
CUST-001339,741,465464.43,10,0,N,5,19,16.1,2025-08-31
CUST-004057,658,334842.42,13,0,N,7,2,31.1,2025-08-31
CUST-001208,790,131907.05,15,0,N,3,25,40.0,2025-08-31
CUST-002840,622,26286.39,8,0,N,0,10,68.6,2025-08-31
CUST-002888,593,363557.14,8,0,N,7,21,55.3,2025-08-31
CUST-000085,537,123925.13,2,0,N,4,5,26.5,2025-08-31
CUST-001311,766,283826.4,8,0,N,6,17,75.2,2025-08-31
CUST-001097,662,108235.91,6,0,Y,4,23,86.7,2025-08-31
CUST-002588,764,331183.58,13,0,N,8,4,33.9,2025-08-31
CUST-004214,634,143038.45,6,0,N,4,20,49.3,2025-08-31
CUST-000527,726,256510.72,15,2,N,4,25,11.8,2025-08-31
CUST-003289,613,323495.05,7,0,N,6,14,37.2,2025-08-31
CUST-001060,786,360959.51,1,2,N,1,2,43.8,2025-08-31
CUST-000016,767,232992.58,5,2,N,5,21,74.6,2025-08-31
CUST-002000,628,177013.52,14,2,N,2,7,72.7,2025-08-31
CUST-000935,568,114705.4,7,0,N,6,16,38.4,2025-08-31
CUST-003951,775,316768.95,15,0,N,3,8,16.2,2025-08-31
CUST-000615,680,387729.62,2,0,N,6,19,38.5,2025-08-31
CUST-004076,682,289359.57,14,2,N,0,24,83.3,2025-08-31
CUST-000772,602,188475.85,4,0,N,4,24,64.6,2025-08-31
CUST-001119,732,126482.5,6,0,N,5,3,72.9,2025-08-31
CUST-003747,748,146995.2,8,0,N,2,25,83.2,2025-08-31
CUST-002368,661,469636.19,11,4,N,6,13,75.1,2025-08-31
CUST-003591,582,41801.61,11,2,N,0,19,40.8,2025-08-31
CUST-001672,697,80969.12,12,0,N,4,2,93.1,2025-08-31
CUST-003284,615,310834.1,14,0,N,7,22,87.0,2025-08-31
CUST-002668,576,438803.55,2,0,N,8,22,27.2,2025-08-31
CUST-001788,781,284821.94,6,1,N,4,20,61.6,2025-08-31
CUST-001173,776,98390.8,9,2,N,5,8,46.7,2025-08-31
CUST-002117,657,449922.76,5,0,N,6,7,55.9,2025-08-31
CUST-000976,757,441632.15,10,0,N,8,13,91.1,2025-08-31
CUST-003452,707,225772.69,8,0,N,6,25,35.1,2025-08-31
CUST-000560,743,333939.94,6,0,N,1,11,11.9,2025-08-31
CUST-001743,825,66247.08,3,2,N,3,23,54.7,2025-08-31
CUST-003627,639,22593.94,6,0,N,6,25,82.1,2025-08-31
CUST-002147,585,148450.2,8,0,N,0,20,67.0,2025-08-31
CUST-002789,859,470705.37,14,0,N,3,12,86.9,2025-08-31
CUST-003751,728,319396.97,2,0,N,1,10,73.4,2025-08-31
CUST-001176,610,355972.94,9,1,N,8,4,13.6,2025-08-31
CUST-002689,646,215263.57,4,0,N,3,20,26.8,2025-08-31
CUST-001783,694,296476.06,14,0,N,3,13,44.8,2025-08-31
CUST-002586,619,448203.01,12,0,N,0,4,89.6,2025-08-31
CUST-000098,782,138168.03,9,0,N,7,19,86.5,2025-08-31
CUST-001102,675,201364.51,1,0,N,8,15,63.0,2025-08-31
CUST-002453,642,393453.89,11,1,N,5,25,31.3,2025-08-31
CUST-003285,710,379911.78,4,0,N,5,17,78.3,2025-08-31
CUST-002018,665,134556.0,13,2,N,8,23,74.4,2025-08-31
CUST-000349,739,225270.41,15,2,N,5,19,47.3,2025-08-31
CUST-002417,789,125210.56,13,0,N,8,25,65.7,2025-08-31
CUST-002455,724,47441.72,13,0,N,2,9,47.4,2025-08-31
CUST-004171,737,267258.31,2,0,N,2,25,23.8,2025-08-31
CUST-000030,747,458157.87,3,0,N,3,11,56.6,2025-08-31
CUST-000288,818,39940.51,6,0,N,8,9,55.8,2025-08-31
CUST-003891,567,58992.71,5,1,N,4,7,20.2,2025-08-31
CUST-001092,722,24753.68,12,0,N,5,5,64.1,2025-08-31
CUST-003955,689,484502.11,11,0,N,5,18,74.3,2025-08-31
CUST-003334,753,117303.91,7,1,Y,7,22,48.9,2025-08-31
CUST-002747,704,392837.53,9,0,N,3,22,42.5,2025-08-31
CUST-001994,773,71220.9,11,1,N,7,8,6.7,2025-08-31
CUST-003119,713,131852.25,5,0,N,3,8,33.4,2025-08-31
CUST-001652,695,231027.76,3,0,N,7,9,44.2,2025-08-31
CUST-003361,621,461102.0,4,0,N,4,14,46.8,2025-08-31
CUST-001706,778,28564.92,9,0,N,4,11,31.6,2025-08-31
CUST-000738,774,147566.37,3,4,N,7,7,43.9,2025-08-31
CUST-003767,689,392256.76,14,4,N,3,2,41.8,2025-08-31
CUST-000189,674,134037.63,6,0,N,2,10,91.7,2025-08-31
CUST-002123,754,172693.42,11,1,N,1,8,39.7,2025-08-31
CUST-001131,655,194903.17,8,0,N,1,13,42.1,2025-08-31
CUST-002682,693,128311.0,11,0,N,3,1,38.3,2025-08-31
CUST-003066,642,154547.52,15,5,Y,8,10,9.7,2025-08-31
CUST-002457,756,487810.84,15,0,Y,6,1,27.1,2025-08-31
CUST-003358,751,154173.55,13,0,N,0,8,8.5,2025-08-31
CUST-003279,773,113066.22,11,1,N,5,23,39.4,2025-08-31
CUST-001308,611,253510.09,3,0,N,8,19,54.0,2025-08-31
CUST-001410,771,95479.05,14,2,N,7,16,72.8,2025-08-31
CUST-003798,690,132994.22,11,0,Y,3,15,16.3,2025-08-31
CUST-001660,677,383911.39,2,0,N,8,22,65.9,2025-08-31
CUST-004067,701,452796.54,5,1,N,0,18,28.6,2025-08-31
CUST-000186,666,131822.47,9,0,N,4,2,69.9,2025-08-31
CUST-004018,675,128800.55,4,4,N,0,18,17.9,2025-08-31
CUST-003002,857,128580.08,12,4,N,0,2,93.2,2025-08-31
CUST-003150,718,485677.16,8,1,N,7,24,70.5,2025-08-31
CUST-002114,759,294415.47,7,0,N,3,13,22.2,2025-08-31
CUST-000878,731,73718.28,4,2,N,3,13,47.6,2025-08-31
CUST-003312,733,266698.84,7,0,N,5,16,61.5,2025-08-31
CUST-001274,708,321907.52,10,5,N,2,24,39.4,2025-08-31
CUST-004037,772,262621.49,9,3,N,1,1,64.0,2025-08-31
CUST-003141,670,384297.11,6,1,N,8,18,89.3,2025-08-31
CUST-001668,669,266029.15,3,0,N,6,8,12.7,2025-08-31
CUST-001870,613,409356.65,15,4,N,0,17,38.6,2025-08-31
CUST-003232,812,209715.23,1,0,N,7,17,88.6,2025-08-31
CUST-001692,737,308074.19,3,1,N,2,1,18.4,2025-08-31
CUST-000248,698,31445.6,8,0,N,1,7,5.8,2025-08-31
CUST-001187,733,357618.54,3,0,N,7,7,56.7,2025-08-31
CUST-001067,708,217767.24,8,4,N,6,19,82.3,2025-08-31
CUST-004029,817,204729.84,11,1,N,3,15,87.8,2025-08-31
CUST-003481,698,433717.53,5,0,N,1,20,94.7,2025-08-31
CUST-002201,853,401142.9,15,0,N,7,18,9.0,2025-08-31
CUST-000270,602,88187.35,9,3,N,8,11,10.4,2025-08-31
CUST-001980,744,28445.4,8,0,N,6,6,68.8,2025-08-31
CUST-001794,736,271478.26,2,0,N,0,25,61.9,2025-08-31
CUST-003517,750,435928.75,13,3,N,4,24,11.9,2025-08-31
CUST-003061,688,383568.07,13,1,N,0,8,29.4,2025-08-31
CUST-000847,718,133861.62,13,2,N,3,15,76.4,2025-08-31
CUST-001286,546,336163.11,13,0,N,6,16,67.2,2025-08-31
CUST-002766,773,140111.06,2,0,N,6,3,62.0,2025-08-31
CUST-002413,614,384302.95,8,0,N,4,25,78.6,2025-08-31
CUST-000472,617,217399.86,10,2,N,7,18,21.1,2025-08-31
CUST-002532,600,391197.65,11,0,N,7,13,67.6,2025-08-31
CUST-000623,772,155679.97,9,0,N,3,12,57.6,2025-08-31
CUST-000868,594,477169.64,11,5,N,5,4,19.3,2025-08-31
CUST-003618,764,144815.55,10,4,N,2,21,22.5,2025-08-31
CUST-002633,739,165405.23,14,0,N,2,18,77.1,2025-08-31
CUST-002944,825,428341.03,11,1,N,8,13,52.0,2025-08-31
CUST-001379,725,297386.54,4,0,N,5,19,16.7,2025-08-31
CUST-003324,753,308113.08,4,0,N,3,21,46.5,2025-08-31
CUST-001434,728,114616.51,14,0,N,0,25,90.5,2025-08-31
CUST-002625,567,429573.64,9,1,Y,4,2,28.0,2025-08-31
CUST-002787,593,257985.99,11,0,N,8,9,55.0,2025-08-31
CUST-002190,669,361057.56,10,0,N,0,20,36.1,2025-08-31
CUST-003029,752,225970.64,12,0,N,3,12,72.2,2025-08-31
CUST-002763,818,139907.25,11,1,N,0,21,78.9,2025-08-31
CUST-002146,701,41693.99,7,0,N,4,1,50.3,2025-08-31
CUST-003698,755,417056.06,11,1,N,1,8,33.8,2025-08-31
CUST-000714,686,176250.37,15,0,N,1,25,11.3,2025-08-31
CUST-000666,795,464553.37,10,4,Y,5,15,24.0,2025-08-31
CUST-001386,705,437427.85,11,2,Y,1,8,30.1,2025-08-31
CUST-002150,526,240394.89,2,5,N,8,15,79.2,2025-08-31
CUST-000122,776,352423.02,9,2,N,6,9,24.6,2025-08-31
CUST-002786,694,42976.47,11,0,N,3,3,70.1,2025-08-31
CUST-001202,701,185706.67,14,0,N,1,17,20.8,2025-08-31
CUST-000425,679,303075.31,8,0,N,6,25,13.4,2025-08-31
CUST-003397,782,47654.69,4,0,N,5,7,61.3,2025-08-31
CUST-003826,680,221283.04,3,0,N,0,16,33.8,2025-08-31
CUST-002074,627,129578.28,13,0,N,8,23,39.9,2025-08-31
CUST-000153,797,499471.35,3,0,N,8,20,87.8,2025-08-31
CUST-002265,671,471320.06,9,1,N,4,18,26.1,2025-08-31
CUST-003055,746,144785.76,14,0,N,5,23,71.9,2025-08-31
CUST-002032,569,355092.21,10,1,N,0,21,53.7,2025-08-31
CUST-000241,659,131759.18,11,0,N,5,10,54.9,2025-08-31
CUST-002329,560,338263.67,2,0,N,0,16,29.0,2025-08-31
CUST-001902,765,372011.09,11,1,N,6,23,44.2,2025-08-31
CUST-003032,590,335278.67,1,0,N,2,3,19.2,2025-08-31
CUST-002379,683,203906.72,14,0,N,8,11,31.9,2025-08-31
CUST-000211,733,315198.86,13,0,N,2,22,36.3,2025-08-31
CUST-002927,740,140136.69,13,4,N,3,21,9.9,2025-08-31
CUST-003644,761,172616.19,6,1,N,5,16,79.2,2025-08-31
CUST-000455,762,207089.85,14,3,N,2,1,48.1,2025-08-31
CUST-003338,651,420531.39,7,0,N,5,14,56.2,2025-08-31
CUST-000719,608,151248.82,11,0,N,8,25,80.6,2025-08-31
CUST-000342,640,20603.64,14,0,N,0,21,17.9,2025-08-31
CUST-002342,558,403412.66,9,0,N,1,20,31.3,2025-08-31
CUST-003441,676,250445.51,9,0,N,1,16,23.5,2025-08-31
CUST-001469,663,46229.2,5,3,N,6,23,91.0,2025-08-31
CUST-003831,757,41494.42,15,3,N,7,15,94.1,2025-08-31
CUST-002705,653,86087.74,12,0,N,6,12,31.9,2025-08-31
CUST-001522,790,121400.16,7,0,N,7,25,94.9,2025-08-31
CUST-002771,590,306825.23,2,3,N,6,23,94.8,2025-08-31
CUST-002433,668,346079.55,6,1,N,6,23,93.9,2025-08-31
CUST-003187,635,366390.25,4,1,N,8,16,79.6,2025-08-31
CUST-003544,716,487685.92,6,2,N,1,22,41.2,2025-08-31
CUST-003629,757,232286.08,9,1,N,2,8,84.4,2025-08-31
CUST-002438,673,166158.04,6,3,N,6,5,51.2,2025-08-31
CUST-000328,612,334198.72,4,2,N,3,18,20.6,2025-08-31
CUST-003979,516,234700.08,7,0,N,7,5,16.6,2025-08-31
CUST-004146,767,359742.6,10,1,N,8,20,87.8,2025-08-31
CUST-001080,654,484956.11,8,0,N,0,1,11.2,2025-08-31
CUST-002781,818,493182.32,8,1,N,0,13,88.7,2025-08-31
CUST-001324,703,486491.62,8,0,N,0,21,94.8,2025-08-31
CUST-002377,737,104348.95,13,1,N,6,23,66.8,2025-08-31
CUST-002659,571,464980.4,15,0,N,7,12,17.5,2025-08-31
CUST-000978,656,279659.89,8,0,N,7,7,81.2,2025-08-31
CUST-003166,625,70580.77,14,0,N,8,3,24.9,2025-08-31
CUST-002727,680,70228.6,10,1,N,0,18,67.9,2025-08-31
CUST-000155,724,492378.53,12,1,N,6,9,6.6,2025-08-31
CUST-003771,684,160201.27,4,0,N,7,7,7.0,2025-08-31
CUST-001058,773,297629.63,7,0,N,1,5,90.8,2025-08-31
CUST-001751,735,259546.65,6,0,N,1,16,24.9,2025-08-31
CUST-003395,590,93233.52,7,0,N,6,24,81.1,2025-08-31
